Start Date,End Date,Portfolio name,Currency,Campaign Name,Ad Group Name,Targeting,Match Type,Customer Search Term,Impressions,Clicks,Click-Thru Rate (CTR),Cost Per Click (CPC),Spend,7 Day Total Sales ,Total Advertising Cost of Sales (ACOS) ,Total Return on Advertising Spend (ROAS),7 Day Total Orders (#),7 Day Total Units (#),7 Day Conversion Rate,7 Day Advertised SKU Units (#),7 Day Other SKU Units (#),7 Day Advertised SKU Sales ,7 Day Other SKU Sales 
2023-01-23,2023-01-23,Jumbo Jumble - ESF,USD,NaturPlus - Campaign 6,NaturPlus - AdGroup 5,keyword: massage oil relaxing,Exact,massage oil relaxing,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-03-20,2023-03-20,Jumbo Jumble - ESF,USD,NaturPlus - Campaign 6,NaturPlus - AdGroup 5,keyword: camping tent 4 person,Exact,camping tent 4 person,149,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-03-27,2023-03-27,Jumbo Jumble - ESF,USD,NaturPlus - Campaign 6,NaturPlus - AdGroup 5,keyword: camping tent 4 person,Exact,camping tent 4 person,247,4,0.0162,0.81,3.25,9.4,0.3457,2.8923,0,0,0.0,0,0,9.4,0
2023-02-27,2023-02-27,Jumbo Jumble - ESF,USD,NaturPlus - Campaign 6,NaturPlus - AdGroup 5,keyword: camping tent 4 person,Exact,camping tent 4 person,224,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-06-12,2023-06-12,Jumbo Jumble - ESF,USD,NaturPlus - Campaign 6,NaturPlus - AdGroup 5,keyword: premium bath towels,Phrase,premium bath towels,447,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-02,2023-01-02,Jumbo Jumble - ESF,USD,NaturPlus - Campaign 6,NaturPlus - AdGroup 5,keyword: premium bath towels,Exact,premium bath towels,154,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-08-07,2023-08-07,Jumbo Jumble - ESF,USD,NaturPlus - Campaign 6,NaturPlus - AdGroup 5,keyword: premium bath towels,Exact,premium bath towels,2944,3,0.001,1.4,4.19,6.67,0.6282,1.5919,0,0,0.0,0,0,6.67,0
2023-01-16,2023-01-16,Jumbo Jumble - ESF,USD,NaturPlus - Campaign 6,NaturPlus - AdGroup 5,keyword: spa gift set,Broad,spa gift set,895,3,0.0034,0.51,1.54,7.66,0.201,4.974,0,0,0.0,0,0,7.66,0
2023-05-15,2023-05-15,Jumbo Jumble - ESF,USD,NaturPlus - Campaign 6,NaturPlus - AdGroup 5,keyword: spa gift set,Broad,spa gift set,184,1,0.0054,1.32,1.32,4.26,0.3099,3.2273,0,0,0.0,0,0,4.26,0
2023-10-16,2023-10-16,Jumbo Jumble - ESF,USD,NaturPlus - Campaign 6,NaturPlus - AdGroup 5,keyword: spa gift set,Phrase,spa gift set,429,3,0.007,0.43,1.29,7.98,0.1617,6.186,0,0,0.0,0,0,7.98,0
2023-08-07,2023-08-07,Jumbo Jumble - ESF,USD,NaturPlus - Campaign 6,NaturPlus - AdGroup 5,keyword: newborn bath set,Phrase,newborn bath set,789,6,0.0076,1.26,7.55,9.58,0.7881,1.2689,0,0,0.0,0,0,9.58,0
2023-11-20,2023-11-20,Jumbo Jumble - ESF,USD,NaturPlus - Campaign 6,NaturPlus - AdGroup 5,keyword: newborn bath set,Broad,newborn bath set,76,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-11-27,2023-11-27,Jumbo Jumble - ESF,USD,NaturPlus - Campaign 6,NaturPlus - AdGroup 5,keyword: newborn bath set,Broad,newborn bath set,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-04,2023-12-04,Halley - ESF,USD,EcoHome - Campaign 7,EcoHome - AdGroup 1,keyword: protein shaker bottle,Exact,protein shaker bottle,366,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-02-13,2023-02-13,Halley - ESF,USD,EcoHome - Campaign 7,EcoHome - AdGroup 1,keyword: protein shaker bottle,Exact,protein shaker bottle,514,2,0.0039,1.45,2.89,7.69,0.3758,2.6609,0,0,0.0,0,0,7.69,0
2023-11-27,2023-11-27,Halley - ESF,USD,EcoHome - Campaign 7,EcoHome - AdGroup 1,keyword: protein shaker bottle,Phrase,protein shaker bottle,148,2,0.0135,0.77,1.54,3.92,0.3929,2.5455,0,0,0.0,0,0,3.92,0
2023-11-06,2023-11-06,Halley - ESF,USD,EcoHome - Campaign 7,EcoHome - AdGroup 1,keyword: aromatherapy oil,Phrase,aromatherapy oil,328,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-18,2023-12-18,Halley - ESF,USD,EcoHome - Campaign 7,EcoHome - AdGroup 1,keyword: aromatherapy oil,Exact,aromatherapy oil,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-06-26,2023-06-26,Halley - ESF,USD,EcoHome - Campaign 7,EcoHome - AdGroup 1,keyword: aromatherapy oil,Phrase,aromatherapy oil,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-08-28,2023-08-28,Halley - ESF,USD,EcoHome - Campaign 7,EcoHome - AdGroup 1,keyword: fitness accessories,Exact,fitness accessories,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-17,2023-07-17,Halley - ESF,USD,EcoHome - Campaign 7,EcoHome - AdGroup 1,keyword: fitness accessories,Broad,fitness accessories,170,2,0.0118,0.65,1.3,3.04,0.4276,2.3385,0,0,0.0,0,0,3.04,0
2023-08-14,2023-08-14,Halley - ESF,USD,EcoHome - Campaign 7,EcoHome - AdGroup 1,keyword: fitness accessories,Phrase,fitness accessories,131,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-02,2023-01-02,Halley - ESF,USD,EcoHome - Campaign 7,EcoHome - AdGroup 1,keyword: outdoor gear,Exact,outdoor gear,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-16,2023-01-16,Halley - ESF,USD,EcoHome - Campaign 7,EcoHome - AdGroup 1,keyword: outdoor gear,Phrase,outdoor gear,121,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-03,2023-07-03,Halley - ESF,USD,EcoHome - Campaign 7,EcoHome - AdGroup 1,keyword: outdoor gear,Phrase,outdoor gear,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-05-01,2023-05-01,Halley - ESF,USD,EcoHome - Campaign 7,EcoHome - AdGroup 1,keyword: natural fruit snack,Phrase,natural fruit snack,542,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-25,2023-12-25,Halley - ESF,USD,EcoHome - Campaign 7,EcoHome - AdGroup 1,keyword: natural fruit snack,Broad,natural fruit snack,294,1,0.0034,1.35,1.35,2.15,0.6279,1.5926,0,0,0.0,0,0,2.15,0
2023-04-03,2023-04-03,Halley - ESF,USD,EcoHome - Campaign 7,EcoHome - AdGroup 1,keyword: natural fruit snack,Phrase,natural fruit snack,302,2,0.0066,0.48,0.96,2.86,0.3357,2.9792,0,0,0.0,0,0,2.86,0
2023-09-11,2023-09-11,Harveast - ESF,USD,VitaGreen - Campaign 7,VitaGreen - AdGroup 2,keyword: newborn bath set,Exact,newborn bath set,116,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-18,2023-12-18,Harveast - ESF,USD,VitaGreen - Campaign 7,VitaGreen - AdGroup 2,keyword: newborn bath set,Broad,newborn bath set,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-03-20,2023-03-20,Harveast - ESF,USD,VitaGreen - Campaign 7,VitaGreen - AdGroup 2,keyword: newborn bath set,Exact,newborn bath set,167,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-10-02,2023-10-02,Harveast - ESF,USD,VitaGreen - Campaign 7,VitaGreen - AdGroup 2,keyword: desk accessories,Phrase,desk accessories,162,1,0.0062,0.53,0.53,1.09,0.4862,2.0566,0,0,0.0,0,0,1.09,0
2023-08-07,2023-08-07,Harveast - ESF,USD,VitaGreen - Campaign 7,VitaGreen - AdGroup 2,keyword: desk accessories,Phrase,desk accessories,257,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-11,2023-12-11,Harveast - ESF,USD,VitaGreen - Campaign 7,VitaGreen - AdGroup 2,keyword: desk accessories,Exact,desk accessories,66,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-09-18,2023-09-18,Harveast - ESF,USD,VitaGreen - Campaign 7,VitaGreen - AdGroup 2,keyword: vegan snack pack,Broad,vegan snack pack,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-18,2023-12-18,Harveast - ESF,USD,VitaGreen - Campaign 7,VitaGreen - AdGroup 2,keyword: vegan snack pack,Phrase,vegan snack pack,321,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-05-08,2023-05-08,Harveast - ESF,USD,VitaGreen - Campaign 7,VitaGreen - AdGroup 2,keyword: vegan snack pack,Broad,vegan snack pack,208,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-06-26,2023-06-26,Harveast - ESF,USD,VitaGreen - Campaign 7,VitaGreen - AdGroup 2,keyword: outdoor gear,Broad,outdoor gear,738,1,0.0014,0.32,0.32,0.46,0.6957,1.4375,0,0,0.0,0,0,0.46,0
2023-04-24,2023-04-24,Harveast - ESF,USD,VitaGreen - Campaign 7,VitaGreen - AdGroup 2,keyword: outdoor gear,Phrase,outdoor gear,2646,14,0.0053,0.52,7.25,34.09,0.2127,4.7021,0,0,0.0,0,0,34.09,0
2023-12-11,2023-12-11,Harveast - ESF,USD,VitaGreen - Campaign 7,VitaGreen - AdGroup 2,keyword: outdoor gear,Exact,outdoor gear,104,1,0.0096,0.54,0.54,0.86,0.6279,1.5926,0,0,0.0,0,0,0.86,0
2023-03-20,2023-03-20,Harveast - ESF,USD,VitaGreen - Campaign 7,VitaGreen - AdGroup 2,keyword: essential oil diffuser,Phrase,essential oil diffuser,105,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-04-17,2023-04-17,Harveast - ESF,USD,VitaGreen - Campaign 7,VitaGreen - AdGroup 2,keyword: essential oil diffuser,Phrase,essential oil diffuser,142,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-09,2023-01-09,Harveast - ESF,USD,VitaGreen - Campaign 7,VitaGreen - AdGroup 2,keyword: essential oil diffuser,Phrase,essential oil diffuser,109,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-08-14,2023-08-14,Bioblas - ESF,USD,Halley - Campaign 7,Halley - AdGroup 3,keyword: hiking backpack,Broad,hiking backpack,199,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-06-19,2023-06-19,Bioblas - ESF,USD,Halley - Campaign 7,Halley - AdGroup 3,keyword: hiking backpack,Exact,hiking backpack,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-23,2023-01-23,Bioblas - ESF,USD,Halley - Campaign 7,Halley - AdGroup 3,keyword: hiking backpack,Exact,hiking backpack,163,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-09-25,2023-09-25,Bioblas - ESF,USD,Halley - Campaign 7,Halley - AdGroup 3,keyword: camping tent 4 person,Broad,camping tent 4 person,341,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-23,2023-01-23,Bioblas - ESF,USD,Halley - Campaign 7,Halley - AdGroup 3,keyword: camping tent 4 person,Phrase,camping tent 4 person,147,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-02-06,2023-02-06,Bioblas - ESF,USD,Halley - Campaign 7,Halley - AdGroup 3,keyword: camping tent 4 person,Exact,camping tent 4 person,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-08-07,2023-08-07,Bioblas - ESF,USD,Halley - Campaign 7,Halley - AdGroup 3,keyword: home office supplies,Phrase,home office supplies,547,2,0.0037,1.01,2.02,4.73,0.4271,2.3416,0,0,0.0,0,0,4.73,0
2023-11-27,2023-11-27,Bioblas - ESF,USD,Halley - Campaign 7,Halley - AdGroup 3,keyword: home office supplies,Phrase,home office supplies,1071,7,0.0065,0.35,2.48,3.97,0.6247,1.6008,0,0,0.0,0,0,3.97,0
2023-02-13,2023-02-13,Bioblas - ESF,USD,Halley - Campaign 7,Halley - AdGroup 3,keyword: home office supplies,Phrase,home office supplies,147,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-10-30,2023-10-30,Bioblas - ESF,USD,Halley - Campaign 7,Halley - AdGroup 3,keyword: desk accessories,Exact,desk accessories,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-11-13,2023-11-13,Bioblas - ESF,USD,Halley - Campaign 7,Halley - AdGroup 3,keyword: desk accessories,Exact,desk accessories,301,1,0.0033,0.91,0.91,5.39,0.1688,5.9231,0,0,0.0,0,0,5.39,0
2023-10-02,2023-10-02,Bioblas - ESF,USD,Halley - Campaign 7,Halley - AdGroup 3,keyword: desk accessories,Phrase,desk accessories,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-02,2023-01-02,Bioblas - ESF,USD,Halley - Campaign 7,Halley - AdGroup 3,keyword: infant care kit,Phrase,infant care kit,146,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-10-09,2023-10-09,Bioblas - ESF,USD,Halley - Campaign 7,Halley - AdGroup 3,keyword: infant care kit,Exact,infant care kit,128,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-02-20,2023-02-20,Bioblas - ESF,USD,Halley - Campaign 7,Halley - AdGroup 3,keyword: infant care kit,Broad,infant care kit,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-02,2023-01-02,Orient Therapy - ESF,USD,Harveast - Campaign 7,Harveast - AdGroup 4,keyword: fitness accessories,Broad,fitness accessories,719,5,0.007,1.24,6.18,11.9,0.5193,1.9256,0,0,0.0,0,0,11.9,0
2023-07-31,2023-07-31,Orient Therapy - ESF,USD,Harveast - Campaign 7,Harveast - AdGroup 4,keyword: fitness accessories,Broad,fitness accessories,581,2,0.0034,0.86,1.72,2.26,0.7611,1.314,0,0,0.0,0,0,2.26,0
2023-02-27,2023-02-27,Orient Therapy - ESF,USD,Harveast - Campaign 7,Harveast - AdGroup 4,keyword: fitness accessories,Phrase,fitness accessories,716,3,0.0042,0.96,2.89,6.3,0.4587,2.1799,0,0,0.0,0,0,6.3,0
2023-03-06,2023-03-06,Orient Therapy - ESF,USD,Harveast - Campaign 7,Harveast - AdGroup 4,keyword: gym water bottle,Phrase,gym water bottle,2085,27,0.0129,1.11,30.03,41.98,0.7153,1.3979,1,1,0.037,1,0,41.98,0
2023-02-27,2023-02-27,Orient Therapy - ESF,USD,Harveast - Campaign 7,Harveast - AdGroup 4,keyword: gym water bottle,Broad,gym water bottle,412,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-03-27,2023-03-27,Orient Therapy - ESF,USD,Harveast - Campaign 7,Harveast - AdGroup 4,keyword: gym water bottle,Broad,gym water bottle,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-16,2023-01-16,Orient Therapy - ESF,USD,Harveast - Campaign 7,Harveast - AdGroup 4,keyword: office desk organizer,Broad,office desk organizer,351,1,0.0028,0.97,0.97,5.57,0.1741,5.7423,0,0,0.0,0,0,5.57,0
2023-07-17,2023-07-17,Orient Therapy - ESF,USD,Harveast - Campaign 7,Harveast - AdGroup 4,keyword: office desk organizer,Exact,office desk organizer,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-03,2023-07-03,Orient Therapy - ESF,USD,Harveast - Campaign 7,Harveast - AdGroup 4,keyword: office desk organizer,Phrase,office desk organizer,53,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-24,2023-07-24,Orient Therapy - ESF,USD,Harveast - Campaign 7,Harveast - AdGroup 4,keyword: spa gift set,Exact,spa gift set,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-08-14,2023-08-14,Orient Therapy - ESF,USD,Harveast - Campaign 7,Harveast - AdGroup 4,keyword: spa gift set,Broad,spa gift set,728,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-16,2023-01-16,Orient Therapy - ESF,USD,Harveast - Campaign 7,Harveast - AdGroup 4,keyword: spa gift set,Broad,spa gift set,187,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-03-13,2023-03-13,Orient Therapy - ESF,USD,Harveast - Campaign 7,Harveast - AdGroup 4,keyword: desk accessories,Phrase,desk accessories,132,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-02-20,2023-02-20,Orient Therapy - ESF,USD,Harveast - Campaign 7,Harveast - AdGroup 4,keyword: desk accessories,Exact,desk accessories,162,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-06-26,2023-06-26,Orient Therapy - ESF,USD,Harveast - Campaign 7,Harveast - AdGroup 4,keyword: desk accessories,Phrase,desk accessories,147,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-10-30,2023-10-30,Jumbo Jumble - ESF,USD,BioBlas - Campaign 7,BioBlas - AdGroup 5,keyword: office desk organizer,Broad,office desk organizer,71,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-06-05,2023-06-05,Jumbo Jumble - ESF,USD,BioBlas - Campaign 7,BioBlas - AdGroup 5,keyword: office desk organizer,Phrase,office desk organizer,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-30,2023-01-30,Jumbo Jumble - ESF,USD,BioBlas - Campaign 7,BioBlas - AdGroup 5,keyword: office desk organizer,Broad,office desk organizer,47,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-02-06,2023-02-06,Jumbo Jumble - ESF,USD,BioBlas - Campaign 7,BioBlas - AdGroup 5,keyword: protein shaker bottle,Broad,protein shaker bottle,119,1,0.0084,1.18,1.18,1.72,0.686,1.4576,0,0,0.0,0,0,1.72,0
2023-05-22,2023-05-22,Jumbo Jumble - ESF,USD,BioBlas - Campaign 7,BioBlas - AdGroup 5,keyword: protein shaker bottle,Broad,protein shaker bottle,124,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-23,2023-01-23,Jumbo Jumble - ESF,USD,BioBlas - Campaign 7,BioBlas - AdGroup 5,keyword: protein shaker bottle,Exact,protein shaker bottle,969,2,0.0021,0.56,1.12,3.16,0.3544,2.8214,0,0,0.0,0,0,3.16,0
2023-08-21,2023-08-21,Jumbo Jumble - ESF,USD,BioBlas - Campaign 7,BioBlas - AdGroup 5,keyword: organic hand towel set,Broad,organic hand towel set,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-11,2023-12-11,Jumbo Jumble - ESF,USD,BioBlas - Campaign 7,BioBlas - AdGroup 5,keyword: organic hand towel set,Exact,organic hand towel set,191,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-04-24,2023-04-24,Jumbo Jumble - ESF,USD,BioBlas - Campaign 7,BioBlas - AdGroup 5,keyword: organic hand towel set,Exact,organic hand towel set,961,1,0.001,0.95,0.95,3.72,0.2554,3.9158,0,0,0.0,0,0,3.72,0
2023-05-08,2023-05-08,Jumbo Jumble - ESF,USD,BioBlas - Campaign 7,BioBlas - AdGroup 5,keyword: massage oil relaxing,Broad,massage oil relaxing,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-08-14,2023-08-14,Jumbo Jumble - ESF,USD,BioBlas - Campaign 7,BioBlas - AdGroup 5,keyword: massage oil relaxing,Broad,massage oil relaxing,73,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-30,2023-01-30,Jumbo Jumble - ESF,USD,BioBlas - Campaign 7,BioBlas - AdGroup 5,keyword: massage oil relaxing,Broad,massage oil relaxing,1270,6,0.0047,1.28,7.66,23.83,0.3214,3.111,0,0,0.0,0,0,23.83,0
2023-02-13,2023-02-13,Jumbo Jumble - ESF,USD,BioBlas - Campaign 7,BioBlas - AdGroup 5,keyword: spa gift set,Exact,spa gift set,435,4,0.0092,0.75,3.01,4.99,0.6032,1.6578,0,0,0.0,0,0,4.99,0
2023-06-12,2023-06-12,Jumbo Jumble - ESF,USD,BioBlas - Campaign 7,BioBlas - AdGroup 5,keyword: spa gift set,Phrase,spa gift set,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-30,2023-01-30,Jumbo Jumble - ESF,USD,BioBlas - Campaign 7,BioBlas - AdGroup 5,keyword: spa gift set,Broad,spa gift set,203,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-09-04,2023-09-04,Halley - ESF,USD,OrientTherapy - Campaign 8,OrientTherapy - AdGroup 1,keyword: office desk organizer,Phrase,office desk organizer,662,1,0.0015,0.69,0.69,1.02,0.6765,1.4783,0,0,0.0,0,0,1.02,0
2023-02-06,2023-02-06,Halley - ESF,USD,OrientTherapy - Campaign 8,OrientTherapy - AdGroup 1,keyword: office desk organizer,Broad,office desk organizer,443,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-02,2023-01-02,Halley - ESF,USD,OrientTherapy - Campaign 8,OrientTherapy - AdGroup 1,keyword: office desk organizer,Exact,office desk organizer,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-18,2023-12-18,Halley - ESF,USD,OrientTherapy - Campaign 8,OrientTherapy - AdGroup 1,keyword: newborn bath set,Phrase,newborn bath set,84,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-10,2023-07-10,Halley - ESF,USD,OrientTherapy - Campaign 8,OrientTherapy - AdGroup 1,keyword: newborn bath set,Broad,newborn bath set,167,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-02-20,2023-02-20,Halley - ESF,USD,OrientTherapy - Campaign 8,OrientTherapy - AdGroup 1,keyword: newborn bath set,Phrase,newborn bath set,69,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-08-07,2023-08-07,Halley - ESF,USD,OrientTherapy - Campaign 8,OrientTherapy - AdGroup 1,keyword: natural fruit snack,Phrase,natural fruit snack,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-05-29,2023-05-29,Halley - ESF,USD,OrientTherapy - Campaign 8,OrientTherapy - AdGroup 1,keyword: natural fruit snack,Broad,natural fruit snack,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-25,2023-12-25,Halley - ESF,USD,OrientTherapy - Campaign 8,OrientTherapy - AdGroup 1,keyword: natural fruit snack,Phrase,natural fruit snack,56,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-10-09,2023-10-09,Halley - ESF,USD,OrientTherapy - Campaign 8,OrientTherapy - AdGroup 1,keyword: air freshener home,Exact,air freshener home,497,2,0.004,1.1,2.21,4.26,0.5188,1.9276,0,0,0.0,0,0,4.26,0
2023-01-16,2023-01-16,Halley - ESF,USD,OrientTherapy - Campaign 8,OrientTherapy - AdGroup 1,keyword: air freshener home,Phrase,air freshener home,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-04,2023-12-04,Halley - ESF,USD,OrientTherapy - Campaign 8,OrientTherapy - AdGroup 1,keyword: air freshener home,Phrase,air freshener home,82,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-11,2023-12-11,Halley - ESF,USD,OrientTherapy - Campaign 8,OrientTherapy - AdGroup 1,keyword: dried figs snack,Broad,dried figs snack,68,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-05-01,2023-05-01,Halley - ESF,USD,OrientTherapy - Campaign 8,OrientTherapy - AdGroup 1,keyword: dried figs snack,Broad,dried figs snack,317,2,0.0063,0.73,1.46,3.57,0.409,2.4452,0,0,0.0,0,0,3.57,0
2023-07-10,2023-07-10,Halley - ESF,USD,OrientTherapy - Campaign 8,OrientTherapy - AdGroup 1,keyword: dried figs snack,Phrase,dried figs snack,393,2,0.0051,0.38,0.75,1.67,0.4491,2.2267,0,0,0.0,0,0,1.67,0
2023-07-31,2023-07-31,Harveast - ESF,USD,JumboJumble - Campaign 8,JumboJumble - AdGroup 2,keyword: essential oil diffuser,Phrase,essential oil diffuser,154,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-10-23,2023-10-23,Harveast - ESF,USD,JumboJumble - Campaign 8,JumboJumble - AdGroup 2,keyword: essential oil diffuser,Broad,essential oil diffuser,582,1,0.0017,0.67,0.67,2.58,0.2597,3.8507,0,0,0.0,0,0,2.58,0
2023-11-20,2023-11-20,Harveast - ESF,USD,JumboJumble - Campaign 8,JumboJumble - AdGroup 2,keyword: essential oil diffuser,Broad,essential oil diffuser,101,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-05-15,2023-05-15,Harveast - ESF,USD,JumboJumble - Campaign 8,JumboJumble - AdGroup 2,keyword: infant care kit,Phrase,infant care kit,117,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-08-14,2023-08-14,Harveast - ESF,USD,JumboJumble - Campaign 8,JumboJumble - AdGroup 2,keyword: infant care kit,Phrase,infant care kit,97,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-05-22,2023-05-22,Harveast - ESF,USD,JumboJumble - Campaign 8,JumboJumble - AdGroup 2,keyword: infant care kit,Exact,infant care kit,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-08-21,2023-08-21,Harveast - ESF,USD,JumboJumble - Campaign 8,JumboJumble - AdGroup 2,keyword: protein shaker bottle,Exact,protein shaker bottle,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
