Parent_ASIN,Child_ASIN,Title,SKU,Sessions_Mobile_App,Sessions_Mobile_APP_B2B,Sessions_Browser,Sessions_Browser_B2B,Sessions_Total,Sessions_Total_B2B,Session_Percentage_Mobile_App,Session_Percentage_Browser,Session_Percentage_Total,Page_Views_Mobile_App,Page_Views_Browser,Page_Views_Total,Page_Views_Mobile_APP_B2B,Page_Views_Browser_B2B,Page_Views_Total_B2B,Page_Views_Percentage_Mobile_App,Page_Views_Percentage_Browser,Page_Views_Percentage_Total,Page_Views_Percentage_Mobile_App_B2B,Page_Views_Percentage_Browser_B2B,Page_Views_Percentage_Total_B2B,Session_Percentage_Mobile_APP_B2B,Session_Percentage_Browser_B2B,Session_Percentage_Total_B2B,Featured_Offer_Buy_Box_Percentage,Featured_Offer_Buy_Box_Percentage_B2B,Units_Ordered,Units_Ordered_B2B,Unit_Session_Percentage,Unit_Session_Percentage_B2B,Ordered_Product_Sales,Ordered_Product_Sales_B2B,Total_Order_Items,Total_Order_Items_B2B,Report_Date
B0SYNTH0042,B0SYNTH0043,OrientTherapy Sports Product 44 - Premium Quality,ORI-SYN-0043,230,0,188,0,419,0,55.0,45.0,100.0,278,228,507,0,0,0,55.0,45.0,100.0,0,0,0,0,0,0,27.81,0.0,9,0,2.25,0.0,179.91,0.0,9,0,2023-07-31
B0SYNTH0042,B0SYNTH0043,OrientTherapy Sports Product 44 - Premium Quality,ORI-SYN-0043,3,0,6,0,10,0,39.0,61.0,100.0,6,9,16,0,0,0,39.0,61.0,100.0,0,0,0,0,0,0,67.28,0.0,0,0,5.39,0.0,0.0,0.0,0,0,2022-07-04
B0SYNTH0042,B0SYNTH0043,OrientTherapy Sports Product 44 - Premium Quality,ORI-SYN-0043,137,0,233,0,371,0,37.0,63.0,100.0,243,414,658,0,0,0,37.0,63.0,100.0,0,0,0,0,0,0,94.93,0.0,1,0,0.49,0.0,19.99,0.0,1,0,2022-11-21
B0SYNTH0042,B0SYNTH0043,OrientTherapy Sports Product 44 - Premium Quality,ORI-SYN-0043,814,0,438,0,1253,0,65.0,35.0,100.0,1225,660,1886,0,0,0,65.0,35.0,100.0,0,0,0,0,0,0,42.39,0.0,118,0,9.46,0.0,2358.82,0.0,118,0,2022-08-22
B0SYNTH0042,B0SYNTH0044,JumboJumble Health Product 45 - Premium Quality,JUM-SYN-0044,73,0,68,0,142,0,52.0,48.0,100.0,91,84,175,0,0,0,52.0,48.0,100.0,0,0,0,0,0,0,55.86,0.0,6,0,4.85,0.0,359.94,0.0,6,0,2023-04-03
B0SYNTH0042,B0SYNTH0044,JumboJumble Health Product 45 - Premium Quality,JUM-SYN-0044,54,0,89,0,144,0,38.0,62.0,100.0,87,142,230,0,0,0,38.0,62.0,100.0,0,0,0,0,0,0,17.5,0.0,1,0,1.27,0.0,59.99,0.0,1,0,2022-04-04
B0SYNTH0042,B0SYNTH0044,JumboJumble Health Product 45 - Premium Quality,JUM-SYN-0044,46,0,76,0,123,0,38.0,62.0,100.0,70,115,186,0,0,0,38.0,62.0,100.0,0,0,0,0,0,0,44.87,0.0,5,0,4.21,0.0,299.95,0.0,5,0,2023-12-04
B0SYNTH0042,B0SYNTH0044,JumboJumble Health Product 45 - Premium Quality,JUM-SYN-0044,146,0,187,0,334,0,44.0,56.0,100.0,211,269,481,0,0,0,44.0,56.0,100.0,0,0,0,0,0,0,93.44,0.0,1,0,0.58,0.0,59.99,0.0,1,0,2023-07-10
B0SYNTH0042,B0SYNTH0044,JumboJumble Health Product 45 - Premium Quality,JUM-SYN-0044,19,0,16,0,36,0,54.0,46.0,100.0,33,28,62,0,0,0,54.0,46.0,100.0,0,0,0,0,0,0,29.86,0.0,0,0,1.38,0.0,0.0,0.0,0,0,2022-11-28
B0SYNTH0042,B0SYNTH0044,JumboJumble Health Product 45 - Premium Quality,JUM-SYN-0044,168,0,232,0,400,0,42.0,58.0,100.0,226,312,539,0,0,0,42.0,58.0,100.0,0,0,0,0,0,0,10.81,0.0,3,0,0.76,0.0,179.97,0.0,3,0,2023-08-28
B0SYNTH0042,B0SYNTH0044,JumboJumble Health Product 45 - Premium Quality,JUM-SYN-0044,42,0,23,0,66,0,64.0,36.0,100.0,53,30,84,0,0,0,64.0,36.0,100.0,0,0,0,0,0,0,48.69,0.0,2,0,3.06,0.0,119.98,0.0,2,0,2022-09-19
B0SYNTH0042,B0SYNTH0044,JumboJumble Health Product 45 - Premium Quality,JUM-SYN-0044,10,0,11,0,22,0,47.0,53.0,100.0,15,18,34,0,0,0,47.0,53.0,100.0,0,0,0,0,0,0,81.24,0.0,0,0,2.33,0.0,0.0,0.0,0,0,2023-06-19
B0SYNTH0045,B0SYNTH0045,NaturPlus Clothing Product 46 - Premium Quality,NAT-SYN-0045,3,0,6,0,10,0,35.0,65.0,100.0,4,8,13,0,0,0,35.0,65.0,100.0,0,0,0,0,0,0,63.65,0.0,0,0,1.53,0.0,0.0,0.0,0,0,2023-06-19
B0SYNTH0045,B0SYNTH0045,NaturPlus Clothing Product 46 - Premium Quality,NAT-SYN-0045,7,0,6,0,14,0,56.0,44.0,100.0,9,7,17,0,0,0,56.0,44.0,100.0,0,0,0,0,0,0,91.42,0.0,0,0,3.65,0.0,0.0,0.0,0,0,2022-04-04
B0SYNTH0045,B0SYNTH0045,NaturPlus Clothing Product 46 - Premium Quality,NAT-SYN-0045,2928,0,2208,0,5137,0,57.0,43.0,100.0,3746,2825,6572,0,0,0,57.0,43.0,100.0,0,0,0,0,0,0,81.17,0.0,70,0,1.37,0.0,5249.3,0.0,70,0,2022-07-11
B0SYNTH0045,B0SYNTH0045,NaturPlus Clothing Product 46 - Premium Quality,NAT-SYN-0045,185,0,393,0,579,0,32.0,68.0,100.0,333,707,1041,0,0,0,32.0,68.0,100.0,0,0,0,0,0,0,53.1,0.0,29,0,5.16,0.0,2174.71,0.0,29,0,2023-03-27
B0SYNTH0045,B0SYNTH0045,NaturPlus Clothing Product 46 - Premium Quality,NAT-SYN-0045,382,0,255,0,638,0,60.0,40.0,100.0,627,418,1045,0,0,0,60.0,40.0,100.0,0,0,0,0,0,0,61.49,0.0,46,0,7.36,0.0,3449.54,0.0,46,0,2023-09-11
B0SYNTH0045,B0SYNTH0045,NaturPlus Clothing Product 46 - Premium Quality,NAT-SYN-0045,49,0,37,0,87,0,57.0,43.0,100.0,63,47,111,0,0,0,57.0,43.0,100.0,0,0,0,0,0,0,34.45,0.0,3,0,3.77,0.0,224.97,0.0,3,0,2022-09-19
B0SYNTH0045,B0SYNTH0045,NaturPlus Clothing Product 46 - Premium Quality,NAT-SYN-0045,7,0,11,0,19,0,39.0,61.0,100.0,12,20,33,0,0,0,39.0,61.0,100.0,0,0,0,0,0,0,24.91,0.0,0,0,1.64,0.0,0.0,0.0,0,0,2022-11-14
B0SYNTH0045,B0SYNTH0045,NaturPlus Clothing Product 46 - Premium Quality,NAT-SYN-0045,460,0,407,0,868,0,53.0,47.0,100.0,731,649,1381,0,0,0,53.0,47.0,100.0,0,0,0,0,0,0,19.88,0.0,27,0,3.14,0.0,2024.73,0.0,27,0,2023-12-11
B0SYNTH0045,B0SYNTH0046,EcoHome Office Product 47 - Premium Quality,ECO-SYN-0046,50,0,90,0,141,0,36.0,64.0,100.0,82,147,230,0,0,0,36.0,64.0,100.0,0,0,0,0,0,0,35.08,0.0,1,0,0.95,0.0,24.99,0.0,1,0,2022-07-11
B0SYNTH0045,B0SYNTH0046,EcoHome Office Product 47 - Premium Quality,ECO-SYN-0046,505,0,323,0,829,0,61.0,39.0,100.0,869,556,1426,0,0,0,61.0,39.0,100.0,0,0,0,0,0,0,58.11,0.0,83,0,10.11,0.0,2074.17,0.0,83,0,2023-12-18
B0SYNTH0045,B0SYNTH0046,EcoHome Office Product 47 - Premium Quality,ECO-SYN-0046,128,0,169,0,298,0,43.0,57.0,100.0,185,245,431,0,0,0,43.0,57.0,100.0,0,0,0,0,0,0,61.33,0.0,13,0,4.56,0.0,324.87,0.0,13,0,2022-04-11
B0SYNTH0045,B0SYNTH0046,EcoHome Office Product 47 - Premium Quality,ECO-SYN-0046,259,0,203,0,463,0,56.0,44.0,100.0,416,327,744,0,0,0,56.0,44.0,100.0,0,0,0,0,0,0,35.11,0.0,1,0,0.29,0.0,24.99,0.0,1,0,2023-04-03
B0SYNTH0045,B0SYNTH0046,EcoHome Office Product 47 - Premium Quality,ECO-SYN-0046,68,0,74,0,143,0,48.0,52.0,100.0,90,97,188,0,0,0,48.0,52.0,100.0,0,0,0,0,0,0,55.71,0.0,0,0,0.01,0.0,0.0,0.0,0,0,2022-07-04
B0SYNTH0045,B0SYNTH0046,EcoHome Office Product 47 - Premium Quality,ECO-SYN-0046,86,0,71,0,158,0,55.0,45.0,100.0,114,94,209,0,0,0,55.0,45.0,100.0,0,0,0,0,0,0,58.28,0.0,0,0,0.56,0.0,0.0,0.0,0,0,2023-01-30
B0SYNTH0045,B0SYNTH0046,EcoHome Office Product 47 - Premium Quality,ECO-SYN-0046,36,0,45,0,82,0,44.0,56.0,100.0,62,78,141,0,0,0,44.0,56.0,100.0,0,0,0,0,0,0,9.77,0.0,0,0,0.84,0.0,0.0,0.0,0,0,2022-10-03
B0SYNTH0045,B0SYNTH0046,EcoHome Office Product 47 - Premium Quality,ECO-SYN-0046,2001,0,1125,0,3127,0,64.0,36.0,100.0,3196,1798,4995,0,0,0,64.0,36.0,100.0,0,0,0,0,0,0,46.74,0.0,20,0,0.67,0.0,499.8,0.0,20,0,2023-05-08
B0SYNTH0045,B0SYNTH0047,VitaGreen Baby Product 48 - Premium Quality,VIT-SYN-0047,140,0,299,0,440,0,32.0,68.0,100.0,243,518,762,0,0,0,32.0,68.0,100.0,0,0,0,0,0,0,29.72,0.0,5,0,1.22,0.0,249.95,0.0,5,0,2023-06-12
B0SYNTH0045,B0SYNTH0047,VitaGreen Baby Product 48 - Premium Quality,VIT-SYN-0047,975,0,2071,0,3047,0,32.0,68.0,100.0,1438,3056,4495,0,0,0,32.0,68.0,100.0,0,0,0,0,0,0,7.07,0.0,11,0,0.38,0.0,549.89,0.0,11,0,2022-12-05
B0SYNTH0045,B0SYNTH0047,VitaGreen Baby Product 48 - Premium Quality,VIT-SYN-0047,19,0,27,0,47,0,42.0,58.0,100.0,28,39,68,0,0,0,42.0,58.0,100.0,0,0,0,0,0,0,70.83,0.0,1,0,2.24,0.0,49.99,0.0,1,0,2023-04-24
B0SYNTH0045,B0SYNTH0047,VitaGreen Baby Product 48 - Premium Quality,VIT-SYN-0047,182,0,98,0,280,0,65.0,35.0,100.0,233,125,359,0,0,0,65.0,35.0,100.0,0,0,0,0,0,0,75.07,0.0,8,0,3.21,0.0,399.92,0.0,8,0,2022-05-16
B0SYNTH0045,B0SYNTH0047,VitaGreen Baby Product 48 - Premium Quality,VIT-SYN-0047,35,0,51,0,87,0,41.0,59.0,100.0,51,74,126,0,0,0,41.0,59.0,100.0,0,0,0,0,0,0,11.35,0.0,1,0,1.69,0.0,49.99,0.0,1,0,2022-11-14
B0SYNTH0045,B0SYNTH0047,VitaGreen Baby Product 48 - Premium Quality,VIT-SYN-0047,155,0,345,0,501,0,31.0,69.0,100.0,259,577,837,0,0,0,31.0,69.0,100.0,0,0,0,0,0,0,77.44,0.0,42,0,8.41,0.0,2099.58,0.0,42,0,2022-04-04
B0SYNTH0045,B0SYNTH0047,VitaGreen Baby Product 48 - Premium Quality,VIT-SYN-0047,12,0,12,0,25,0,51.0,49.0,100.0,19,18,38,0,0,0,51.0,49.0,100.0,0,0,0,0,0,0,80.64,0.0,0,0,0.4,0.0,0.0,0.0,0,0,2023-05-22
B0SYNTH0045,B0SYNTH0047,VitaGreen Baby Product 48 - Premium Quality,VIT-SYN-0047,73,0,92,0,166,0,44.0,56.0,100.0,115,147,263,0,0,0,44.0,56.0,100.0,0,0,0,0,0,0,26.33,0.0,7,0,4.23,0.0,349.93,0.0,7,0,2022-08-22
B0SYNTH0048,B0SYNTH0048,Halley Home & Kitchen Product 49 - Premium Quality,HAL-SYN-0048,407,0,423,0,831,0,49.0,51.0,100.0,595,619,1215,0,0,0,49.0,51.0,100.0,0,0,0,0,0,0,88.29,0.0,57,0,6.88,0.0,1424.43,0.0,57,0,2023-05-08
B0SYNTH0048,B0SYNTH0048,Halley Home & Kitchen Product 49 - Premium Quality,HAL-SYN-0048,226,0,419,0,646,0,35.0,65.0,100.0,376,700,1077,0,0,0,35.0,65.0,100.0,0,0,0,0,0,0,28.37,0.0,34,0,5.4,0.0,849.66,0.0,34,0,2022-09-26
B0SYNTH0048,B0SYNTH0048,Halley Home & Kitchen Product 49 - Premium Quality,HAL-SYN-0048,524,0,411,0,936,0,56.0,44.0,100.0,749,589,1339,0,0,0,56.0,44.0,100.0,0,0,0,0,0,0,57.72,0.0,16,0,1.81,0.0,399.84,0.0,16,0,2023-12-11
B0SYNTH0048,B0SYNTH0048,Halley Home & Kitchen Product 49 - Premium Quality,HAL-SYN-0048,17,0,8,0,26,0,69.0,31.0,100.0,26,12,39,0,0,0,69.0,31.0,100.0,0,0,0,0,0,0,59.11,0.0,1,0,5.52,0.0,24.99,0.0,1,0,2022-12-05
B0SYNTH0048,B0SYNTH0048,Halley Home & Kitchen Product 49 - Premium Quality,HAL-SYN-0048,52,0,41,0,94,0,56.0,44.0,100.0,67,52,120,0,0,0,56.0,44.0,100.0,0,0,0,0,0,0,68.85,0.0,7,0,7.74,0.0,174.93,0.0,7,0,2023-06-05
B0SYNTH0048,B0SYNTH0048,Halley Home & Kitchen Product 49 - Premium Quality,HAL-SYN-0048,19,0,28,0,48,0,41.0,59.0,100.0,27,40,68,0,0,0,41.0,59.0,100.0,0,0,0,0,0,0,50.28,0.0,0,0,0.57,0.0,0.0,0.0,0,0,2023-03-13
B0SYNTH0048,B0SYNTH0048,Halley Home & Kitchen Product 49 - Premium Quality,HAL-SYN-0048,54,0,82,0,137,0,40.0,60.0,100.0,68,103,172,0,0,0,40.0,60.0,100.0,0,0,0,0,0,0,56.23,0.0,1,0,1.11,0.0,24.99,0.0,1,0,2022-11-28
B0SYNTH0048,B0SYNTH0048,Halley Home & Kitchen Product 49 - Premium Quality,HAL-SYN-0048,152,0,86,0,239,0,64.0,36.0,100.0,230,129,360,0,0,0,64.0,36.0,100.0,0,0,0,0,0,0,62.41,0.0,7,0,3.29,0.0,174.93,0.0,7,0,2022-08-22
B0SYNTH0048,B0SYNTH0049,Harveast Grocery Product 50 - Premium Quality,HAR-SYN-0049,116,0,174,0,290,0,40.0,60.0,100.0,156,234,390,0,0,0,40.0,60.0,100.0,0,0,0,0,0,0,9.04,0.0,18,0,6.39,0.0,1349.82,0.0,18,0,2023-01-02
B0SYNTH0048,B0SYNTH0049,Harveast Grocery Product 50 - Premium Quality,HAR-SYN-0049,453,0,213,0,667,0,68.0,32.0,100.0,797,375,1173,0,0,0,68.0,32.0,100.0,0,0,0,0,0,0,33.31,0.0,10,0,1.5,0.0,749.9,0.0,10,0,2023-03-27
B0SYNTH0048,B0SYNTH0049,Harveast Grocery Product 50 - Premium Quality,HAR-SYN-0049,51,0,28,0,80,0,64.0,36.0,100.0,78,44,123,0,0,0,64.0,36.0,100.0,0,0,0,0,0,0,44.6,0.0,3,0,4.57,0.0,224.97,0.0,3,0,2022-04-18
B0SYNTH0048,B0SYNTH0049,Harveast Grocery Product 50 - Premium Quality,HAR-SYN-0049,115,0,56,0,172,0,67.0,33.0,100.0,201,99,301,0,0,0,67.0,33.0,100.0,0,0,0,0,0,0,47.1,0.0,10,0,5.86,0.0,749.9,0.0,10,0,2022-05-30
B0SYNTH0048,B0SYNTH0049,Harveast Grocery Product 50 - Premium Quality,HAR-SYN-0049,809,0,661,0,1471,0,55.0,45.0,100.0,1444,1182,2627,0,0,0,55.0,45.0,100.0,0,0,0,0,0,0,63.42,0.0,39,0,2.71,0.0,2924.61,0.0,39,0,2023-08-21
B0SYNTH0048,B0SYNTH0049,Harveast Grocery Product 50 - Premium Quality,HAR-SYN-0049,33,0,78,0,112,0,30.0,70.0,100.0,59,138,198,0,0,0,30.0,70.0,100.0,0,0,0,0,0,0,69.42,0.0,1,0,1.33,0.0,74.99,0.0,1,0,2022-07-04
B0SYNTH0048,B0SYNTH0049,Harveast Grocery Product 50 - Premium Quality,HAR-SYN-0049,101,0,134,0,236,0,43.0,57.0,100.0,163,216,380,0,0,0,43.0,57.0,100.0,0,0,0,0,0,0,60.45,0.0,9,0,4.01,0.0,674.91,0.0,9,0,2022-10-31
B0SYNTH0048,B0SYNTH0049,Harveast Grocery Product 50 - Premium Quality,HAR-SYN-0049,297,0,275,0,573,0,52.0,48.0,100.0,458,423,882,0,0,0,52.0,48.0,100.0,0,0,0,0,0,0,56.54,0.0,8,0,1.45,0.0,599.92,0.0,8,0,2022-12-12
